StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Pol_7,W2_Knowledge,Gender,Race,W1_Feeling_1,W1_Actions_1_1,W1_Actions_1_2,W1_Actions_1_3,W1_Actions_1_4,W1_Actions_1_5,W1_Actions_1_6,W1_Actions_1_7,W1_Actions_1_8,W1_Actions_2_1,W1_Actions_2_2,W1_Actions_2_3,W1_Actions_2_4,W1_Actions_2_5,W1_Actions_2_6,W1_Actions_2_7,W2_Feeling_1,W2_Trust_1,W2_Quality_1,W2_Impact,W2_Petition,W2_Meeting,Educ,Birthyear,Home_Region,Marital_Status,Income,Employment_Status,Q96,Industry,Work_Region,Automation_Prob,Automation_Prob,Attention_Sincere,Attention_Honest,mTurk,Block_ID,Wing_Order,Vignette
6/14/2019,6/14/2019,0,100,241,1,6/14/2019,R_scBNwww1yBMAUlH,anonymous,EN,1,6,3,1,1,-4,1, , , ,1, , , ,1, , , , , , ,2,0,6,4,7,7,3,1959,3,1,12,1,2,5,3,0.66,0.66,1,5,6991645,W Con Male,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,270,1,6/14/2019,R_3R3cSL5t9UCny05,anonymous,EN,1,6,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,4,2,2,2,5,1962,2,1,5,2,1,1,1,0.6477,0.6477,5,5,8315989,W Con Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,342,1,6/14/2019,R_3eaWVN3OSokHGYY,anonymous,EN,1,4,4,2,2,-10,1, ,1,1,1, , , ,1, , , , , , ,-10,-10,-10,4,1,3,4,1972,3,1,5,1,3,15,3,0.7837,0.7837,1,5,8053589,AA Ind Female,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,454,1,6/14/2019,R_3I0440YQpWSbTYK,anonymous,EN,1,5,3,1,1,-10,1, ,1, ,1, , , , , , , , , ,1,6,4,1,4,7,7,8,1981,1,1,6,1,3,13,1,0.2325,0.2325,1,5,820707,W Con Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,240,1,6/14/2019,R_1nTt1X9lRX9514o,anonymous,EN,1,1,2,2,1,-8,1, ,1,1,1, , , ,1, , , ,1, , ,-2,-4,1,3,5,1,3,1987,2,5,4,1,1,13,2,0.2325,0.2325,1,5,7017452,W Lib Female,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,180,1,6/14/2019,R_3egFAPn7LWSNxJT,anonymous,EN,1,1,2,2,1,-4,1, , , ,1, , , , , , , , , ,1,-2,-4,2,4,7,5,5,1972,2,1,4,1,1,7,2,0.7142,0.7142,1,5,1169110,W Lib Female,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,197,1,6/14/2019,R_1j9a1kA8QYk6zp4,anonymous,EN,1,1,1,2,1,-10, , ,1, , , , , , ,1,1, ,1,1, ,-10,-10,-10,3,1,1,6,1976,3,5,4,1,1,12,2,0.0606,0.0606,5,5,4904835,W Lib Female,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,294,1,6/14/2019,R_eKBwlu8gyT5u5Cp,anonymous,EN,1,6,2,2,6,-9,1, ,1, ,1, , , , , , , ,1, , ,5,5,4,4,4,6,5,1972,2,5,6,1,3,17,2,0.8274,0.8274,1,5,8217224,O Con Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,190,1,6/14/2019,R_rjLGQ2Tx9hreTvz,anonymous,EN,1,6,2,2,1,-10, , , , , , , ,1, , , , , , ,1,0,-10,0,4,6,6,5,1950,3,3,3,1,1,12,3,0.0606,0.0606,1,5,2718714,W Con Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,188,1,6/14/2019,R_w5V4Xwzv7LTGVgt,anonymous,EN,1,2,4,1,1,-6, , ,1, ,1, , , ,1,1, , , , , ,5,1,6,4,4,4,6,1969,3,1,6,1,1,12,2,0.0606,0.0606,1,5,9681887,W Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,515,1,6/14/2019,R_20MrWBYFQulRDMv,anonymous,EN,1,4,2,1,1,-10,1, , , ,1, , , , , , , , , ,1,-10,-10,-8,2,2,3,3,1987,2,1,4,1,3,15,2,0.7837,0.7837,5,5,2921007,W Ind Male,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,223,1,6/14/2019,R_1Lh8safwaf0ugf0,anonymous,EN,1,6,3,1,2,2,1, , , , , , , , , , , ,1, , ,2,1,7,5,3,4,5,1992,2,5,8,2,1,6,2,0.221,0.221,1,4,8556373,AA Con Male,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,582,1,6/14/2019,R_3egAtUuAj0lZ98k,anonymous,EN,1,1,3,2,1,-10,1, , , ,1, , , , , , , , , ,1,-10,-10,-10,2,4,6,3,1966,3,3,6,1,1,13,2,0.2325,0.2325,1,1,4292798,W Lib Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,183,1,6/14/2019,R_1pRHqEHd5WFeow3,anonymous,EN,1,2,2,2,2,-8, ,1, , , ,1, , , , , , , ,1, ,-5,-3,-5,4,2,1,6,1974,2,3,6,1,1,17,2,0.8274,0.8274,1,5,9947055,AA Lib Female,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,1065,1,6/14/2019,R_tDtn5ywHQV3xZ3H,anonymous,EN,1,4,3,1,1,10, ,1, , , , , , , , , ,1, , , ,5,3,5,3,3,3,5,1978,2,5,11,3,3,14,2,0.2318,0.2318,3,3,4175650,W Ind Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,254,1,6/14/2019,R_1H5IgkUE7TH3Xn7,anonymous,EN,1,3,3,2,2,-8,1, , , ,1, , , , , , , , , ,1,2,2,6,5,4,7,3,1977,2,5,6,1,3,6,2,0.221,0.221,1,5,8149000,AA Lib Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,173,1,6/14/2019,R_3KGRnUTpXQq3enB,anonymous,EN,1,2,3,2,1,3,1, , , , , , , , , ,1, , , , ,5,2,1,5,3,3,5,1990,3,1,4,2,1,7,3,0.7142,0.7142,2,3,616530,W Lib Female,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,257,1,6/14/2019,R_1B1xkfsG6v5l601,anonymous,EN,1,2,2,1,1,-5, , , , ,1, , , , , ,1, , , , ,3,-3,4,3,5,3,2,1989,2,1,2,1,1,5,2,0.66,0.66,1,5,4847591,W Lib Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,234,1,6/14/2019,R_2txSvhUPfozQuqe,anonymous,EN,1,6,3,1,2,3,1, , , , , , , , , , , ,1, , ,2,2,2,4,3,4,5,1992,2,5,8,2,1,6,2,0.221,0.221,1,4,5461913,AA Con Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,132,1,6/14/2019,R_238DqMJKcMDCLiW,anonymous,EN,1,2,2,1,1,-2,1, , , , , , , , , , , , , ,1,1,-2,-1,4,5,4,5,1989,2,5,9,1,1,14,2,0.2318,0.2318,1,5,8065567,W Lib Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,227,1,6/14/2019,R_3ffXkAcz8DmDLkc,anonymous,EN,1,2,3,1,4,5, , , , , , , ,1, , , , , , ,1,4,8,-4,5,2,3,5,1989,3,5,1,1,3,13,3,0.2325,0.2325,1,5,2617933,O Lib Male,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,127,1,6/14/2019,R_OCoQhSl6ZnIYWSB,anonymous,EN,1,3,2,2,1,-10,1, , , ,1, , , , , , , , , ,1,-3,-2,-7,4,3,6,6,1987,1,5,4,1,1,12,1,0.0606,0.0606,1,5,7161793,W Lib Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,206,1,6/14/2019,R_1eRm9GLukvTu8nm,anonymous,EN,1,1,3,1,1,-10,1,1,1, , ,1, , , , , , ,1,1, ,-6,-8,-8,2,2,3,5,1955,1,1,3,3,3,6,1,0.221,0.221,1,5,1871272,W Lib Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,686,1,6/14/2019,R_1HeNzU3fHkSCQA1,anonymous,EN,1,5,3,2,1,-7,1, , , ,1, , , , , , , , , ,1,-3,-2,-1,4,6,3,3,1986,1,3,1,1,2,6,1,0.221,0.221,1,5,9269901,W Con Female,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,301,1,6/14/2019,R_3PXCSnY5pZpJWF0,anonymous,EN,1,3,2,1,3,2, , ,1, , , , , , , , , , , ,1,2,3,-1,5,3,3,4,1992,2,5,2,1,1,1,1,0.6477,0.6477,1,5,8058471,O Lib Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,640,1,6/14/2019,R_beaOMxETYMUw4Ct,anonymous,EN,1,1,3,2,1,4,1, , ,1,1, , , , ,1,1, , , , ,7,8,7,6,2,2,3,1984,2,1,3,1,1,6,2,0.221,0.221,1,5,4603,W Lib Female,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,541,1,6/14/2019,R_wLCQljv0m3TI8tb,anonymous,EN,1,2,1,2,2,-10,1, ,1,1,1, , , , , , , , , ,1,0,-6,0,4,4,2,5,1961,2,5,3,1,1,12,1,0.0606,0.0606,2,3,9066941,AA Lib Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,145,1,6/14/2019,R_1jZHNukOvBIYDQA,anonymous,EN,1,5,3,1,1,-3,1, ,1, ,1, , , ,1, , , , , , ,-6,-6,0,4,7,7,5,1976,2,1,8,1,2,7,2,0.7142,0.7142,1,5,4356600,W Con Male,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,507,1,6/14/2019,R_3irrBzzgMbBFLCa,anonymous,EN,1,4,4,1,4,-10,1, , , ,1, , , , , , , , , ,1,-10,-10,0,4,3,4,4,1988,3,1,10,1,3,6,3,0.221,0.221,1,5,1003085,O Ind Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,222,1,6/14/2019,R_3fddFZdRxQCIN7u,anonymous,EN,1,4,2,1,1,-10,1, ,1, , , , , , , , , ,1, , ,5,2,6,4,3,6,3,1989,3,5,2,1,3,5,3,0.66,0.66,1,5,31737,W Ind Male,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,273,1,6/14/2019,R_1plMWrnhipcv37j,anonymous,EN,1,3,4,1,1,-10, , ,1, , , , , , , , , , , ,1,5,5,8,4,6,6,5,1984,1,1,8,1,3,14,2,0.2318,0.2318,1,5,9824607,W Lib Male,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,321,1,6/14/2019,R_2X7i3RqiTdLHME6,anonymous,EN,1,1,3,1,6,-10, , , , , , ,1,1, , , , , ,1,1,-10,-10,0,4,7,7,3,1988,2,5,5,1,3,7,2,0.7142,0.7142,1,5,5202809,O Lib Male,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,369,1,6/14/2019,R_12SlOEeYd8oziBv,anonymous,EN,1,2,3,1,2,4, ,1, , , ,1, , ,1, , , , , , ,-2,-5,-1,4,3,3,3,1986,2,1,7,1,1,8,2,0.91,0.91,1,5,114897,AA Lib Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,626,1,6/14/2019,R_2wMIpwXm0pYMqoN,anonymous,EN,1,6,2,2,1,-6, ,1, , , , , , , , , , , , ,1,-7,-9,-5,4,3,3,5,1989,3,1,4,1,2,14,3,0.2318,0.2318,1,5,2002155,W Con Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,265,1,6/14/2019,R_uh7m6iCwRC2FI9H,anonymous,EN,1,3,3,2,1,-9,1, , , ,1, , , , ,1, , , , , ,-8,-8,-2,4,5,5,6,1959,3,1,9,2,3,13,3,0.2325,0.2325,1,5,9159131,W Lib Female,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,217,1,6/14/2019,R_1JLaJq3LUhOrggZ,anonymous,EN,1,5,3,2,1,-2,1, , , ,1, , , , , , , , , ,1,1,-3,1,4,5,2,5,1995,3,1,4,1,3,12,3,0.0606,0.0606,1,5,7779837,W Con Female,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,258,1,6/14/2019,R_29hS9vALFlqFxHz,anonymous,EN,1,2,3,1,1,-4, , , , , , , ,1, , , , , , ,1,-10,-8,-8,4,4,6,4,1954,1,3,11,2,1,1,1,0.6477,0.6477,1,5,4398130,W Lib Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,183,1,6/14/2019,R_eRqArNL1yfoKtbj,anonymous,EN,1,6,2,1,2,-10, , , , , , , ,1, , , , , , ,1,-10,-10,-10,4,1,7,2,1998,3,5,3,1,2,5,3,0.66,0.66,1,5,4091783,AA Con Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,204,1,6/14/2019,R_3gyakIX2qgDkDmx,anonymous,EN,1,4,4,1,1,2,1, ,1, ,1, , , ,1, , , , , , ,-3,-6,-3,3,3,3,5,1969,3,3,9,3,3,7,3,0.7142,0.7142,1,5,4614421,W Ind Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,283,1,6/14/2019,R_2RUL8RdPNLvCoAQ,anonymous,EN,1,6,2,2,1,-6,1, ,1, , , , , , , , , , , ,1,0,1,0,4,5,6,4,1995,3,5,5,1,2,13,3,0.2325,0.2325,1,5,9213860,W Con Female,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,471,1,6/14/2019,R_1MLHZSCO7LFPque,anonymous,EN,1,2,2,1,1,-7, , ,1, ,1, ,1, ,1, , , , , , ,0,2,2,4,4,7,3,1992,3,5,3,1,1,15,2,0.7837,0.7837,1,5,8909229,W Lib Male,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,138,1,6/14/2019,R_6nBEuRVjWbAQeop,anonymous,EN,1,4,3,2,5,0,1, ,1,1,1, , , , , , , , , ,1,0,-2,0,4,4,4,4,1984,3,1,5,3,3,6,3,0.221,0.221,5,5,1808404,O Ind Female,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,141,1,6/14/2019,R_31ugC8FrfOPotpA,anonymous,EN,1,4,3,2,4,-2,1, , , , , ,1, , , , , , , ,1,2,3,2,4,2,4,5,1992,3,1,6,1,3,13,3,0.2325,0.2325,5,5,1690978,O Ind Female,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,184,1,6/14/2019,R_2Wvy7uY3lbJ1eMu,anonymous,EN,1,4,4,2,1,4,1,1, , , , , , ,1, , , , , , ,3,3,3,6,2,3,1,1993,2,1,11,3,1,6,2,0.221,0.221,3,2,2891250,W Ind Female,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,814,1,6/14/2019,R_cUQtAIO4OPZHCdb,anonymous,EN,1,2,2,1,3,6,1, ,1,1,1, ,1, ,1, , , , , , ,-6,-6,-6,2,1,5,3,1986,3,5,4,1,1,4,2,0.7515,0.7515,5,5,9153288,O Lib Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,309,1,6/14/2019,R_0NDp5g9MzE3cUox,anonymous,EN,1,2,3,2,1,-9, , ,1,1,1, , , , , , , , , ,1,5,-1,3,5,3,6,6,1987,1,1,10,2,1,12,1,0.0606,0.0606,1,5,1780228,W Lib Female,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,683,1,6/14/2019,R_3RjDEvGMKfuiM6z,anonymous,EN,1,3,3,2,2,-6,1, , , , , , , , , , , , , ,1,2,3,4,5,6,2,4,1989,3,5,3,1,3,13,3,0.2325,0.2325,1,4,628125,AA Lib Female,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,470,1,6/14/2019,R_e3823ST3JoAIdmV,anonymous,EN,1,7,2,2,1,-2, , , , , , , ,1, , , , , , ,1,-10,-10,-10,1,1,1,3,1957,1,4,8,3,2,15,1,0.7837,0.7837,1,5,7013857,W Con Female,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,186,1,6/14/2019,R_2uxMIsKbqLqZVlz,anonymous,EN,1,1,3,2,1,-6, , , , ,1, , , ,1,1,1, , , , ,0,2,2,5,4,5,6,1980,2,1,8,1,1,6,2,0.221,0.221,5,5,2355404,W Lib Female,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,247,1,6/14/2019,R_1ith63GUI0iQDNj,anonymous,EN,1,6,2,2,2,-3, ,1,1,1, ,1, , , , , , ,1, , ,9,5,6,5,4,3,3,1959,3,1,3,1,1,12,3,0.0606,0.0606,2,3,9977812,AA Con Female,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,492,1,6/14/2019,R_2EuREBC3Y32J1Lq,anonymous,EN,1,2,3,1,3,-10,1, , , , , , ,1,1, , , ,1, , ,4,2,4,4,4,6,4,1990,2,1,5,1,1,7,2,0.7142,0.7142,1,5,8619961,O Lib Male,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,177,1,6/14/2019,R_3s1AMBBfst0tELs,anonymous,EN,1,4,1,1,1,-6, , , , , , , ,1, , , , , , ,1,2,2,0,4,6,7,2,1993,3,5,6,3,2,4,3,0.7515,0.7515,1,5,5381191,W Ind Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,373,1,6/14/2019,R_1i8zpQ5OnW4rgVw,anonymous,EN,1,6,1,2,1,-10,1, ,1, ,1, , , , , , , , , ,1,-8,-4,0,4,5,7,3,1989,1,5,5,3,2,6,1,0.221,0.221,1,5,9927381,W Con Female,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,213,1,6/14/2019,R_sb9OfyST1wO4dH3,anonymous,EN,1,3,3,1,1,-10, , ,1, , , , , , , , , , , ,1,3,6,0,4,7,7,3,1978,2,1,10,1,1,12,2,0.0606,0.0606,1,5,1536935,W Lib Male,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,296,1,6/14/2019,R_2YieLyasVK4Pu9D,anonymous,EN,1,1,2,1,1,-10,1, , , ,1, ,1, ,1,1,1, , ,1, ,-4,-4,-3,4,4,6,6,1981,2,5,3,1,3,5,2,0.66,0.66,5,5,1339521,W Lib Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,291,1,6/14/2019,R_d68rEsnVgHVnRHH,anonymous,EN,1,5,3,1,1,-10, , , , ,1, , , , , , , , , ,1,-4,-4,-2,5,5,5,7,1971,3,1,7,1,2,12,3,0.0606,0.0606,1,5,8353916,W Con Male,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,1009,1,6/14/2019,R_2YPzsYB5aMMLdQ4,anonymous,EN,1,2,2,2,1,-10,1, , , ,1, , , ,1, , , , , , ,0,-5,4,3,5,6,5,1967,3,3,12,1,1,7,3,0.7142,0.7142,1,5,2033363,W Lib Female,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,420,1,6/14/2019,R_264q7IEz867pgZI,anonymous,EN,1,6,2,1,1,-6, ,1, , , ,1, , , , ,1, ,1,1, ,8,6,9,6,4,3,6,1992,2,5,6,1,2,13,2,0.2325,0.2325,1,5,9771797,W Con Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,134,1,6/14/2019,R_SSK9uq74ZV6dUXv,anonymous,EN,1,6,2,1,1,-10,1, , , , , , , , , , , , , ,1,10,10,9,7,7,7,5,1995,1,5,6,1,2,13,3,0.2325,0.2325,1,5,8483385,W Con Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,87,1,6/14/2019,R_216uyTiushvwTCt,anonymous,EN,1,1,2,1,2,5, ,1, , , , , , , , , ,1, , , ,4,-5,3,6,4,2,5,1987,2,4,3,1,1,1,1,0.6477,0.6477,2,5,1869729,AA Lib Male,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,184,1,6/14/2019,R_1n8Xd5DbOjXUXII,anonymous,EN,1,7,2,1,1,-10,1, , ,1,1, , , , , , , , , ,1,-7,-7,-4,4,5,6,6,1983,2,1,12,1,2,17,2,0.8274,0.8274,1,5,9166702,W Con Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,195,1,6/14/2019,R_saGx9RB3YcwJSox,anonymous,EN,1,6,3,2,1,-10, , ,1,1,1, , , ,1, , , ,1, , ,-6,-7,-7,3,3,7,5,1970,3,3,5,1,2,7,3,0.7142,0.7142,1,5,3749839,W Con Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,1575,1,6/14/2019,R_1CHhGUuSk60isda,anonymous,EN,1,1,1,2,2,-4, ,1, , , , , , , , , , , ,1, ,-4,-6,-6,3,3,5,4,1992,3,1,2,2,1,5,2,0.66,0.66,1,5,7844175,AA Lib Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,226,1,6/14/2019,R_294jdBnK2V4kywN,anonymous,EN,1,3,2,2,1,-2,1, ,1, ,1, , , , , , , , , ,1,-2,-4,-2,4,5,6,2,1983,3,3,1,1,3,15,2,0.7837,0.7837,1,5,7671070,W Lib Female,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,319,1,6/14/2019,R_1gSnL9XkIJS2id8,anonymous,EN,1,2,3,1,1,3, , , ,1, , , , ,1, , , ,1, , ,4,4,3,5,5,4,5,1989,3,5,6,2,1,1,3,0.6477,0.6477,1,5,9161718,W Lib Male,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,225,1,6/14/2019,R_2veL5TcUJ3MFXyI,anonymous,EN,1,6,3,2,1,-10, , ,1,1,1, , , ,1, , , ,1, , ,-2,-4,-2,4,4,6,4,1985,3,1,7,1,2,13,3,0.2325,0.2325,1,5,8207831,W Con Female,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,153,1,6/14/2019,R_3nw7nzGL5KXqmQZ,anonymous,EN,1,1,2,1,3,-10,1, , , , , ,1, ,1, ,1, , , , ,-10,6,4,4,6,7,3,1984,3,5,4,1,1,13,3,0.2325,0.2325,1,5,3122907,O Lib Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,247,1,6/14/2019,R_DjfibK4f8ZxtYL7,anonymous,EN,1,3,3,1,1,-7,1, ,1, , ,1, , , , , , ,1,1, ,-5,-4,-1,4,3,2,2,1984,3,5,5,1,3,1,2,0.6477,0.6477,1,5,1381806,W Lib Male,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,259,1,6/14/2019,R_22t9o3lxVyMAOGk,anonymous,EN,1,1,2,1,4,-10, ,1,1, , , , , ,1, , , , , , ,4,4,2,5,6,6,5,1991,1,5,6,1,1,15,1,0.7837,0.7837,1,5,6753676,O Lib Male,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,83,1,6/14/2019,R_1inEEZqr8i5f1ox,anonymous,EN,1,2,3,2,3,-10,1, ,1,1, ,1, , , , , , , , ,1,-8,-9,-8,2,1,6,3,1992,2,5,3,1,3,5,2,0.66,0.66,1,5,7470248,O Lib Female,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,279,1,6/14/2019,R_qw1J5VGsq59fb57,anonymous,EN,1,4,3,1,1,-3, , , , ,1, , , , , , , , , ,1,-6,-6,-5,4,2,4,5,1982,3,1,11,2,3,6,3,0.221,0.221,1,5,5336086,W Ind Male,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,370,1,6/14/2019,R_2xygoAlTirOoYQX,anonymous,EN,1,5,2,2,1,-10,1, , , ,1, , , , , , , , , ,1,-10,-10,-10,1,3,7,4,1967,3,3,4,1,2,13,2,0.2325,0.2325,1,5,6467219,W Con Female,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,577,1,6/14/2019,R_1K23Hb6muAZpWms,anonymous,EN,1,5,2,2,3,0, , ,1,1, , , , ,1, , , , , , ,2,0,7,3,4,3,3,1994,3,5,6,2,1,15,3,0.7837,0.7837,1,5,5794028,O Con Female,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,786,1,6/14/2019,R_cZW2fQeXVYBth1T,anonymous,EN,1,4,3,2,1,-10,1, ,1, , , , , , , , , , , ,1,4,4,4,6,4,6,5,1970,2,1,6,1,3,14,2,0.2318,0.2318,1,5,9205715,W Ind Female,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,388,1,6/14/2019,R_1n78sTutfCCBd1C,anonymous,EN,1,5,3,2,1,3, , ,1, , , , , , ,1, , , , , ,5,2,2,5,4,2,5,1987,2,1,4,1,1,13,2,0.2325,0.2325,4,3,7825941,W Con Female,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,244,1,6/14/2019,R_7aIenKBGLRK7T33,anonymous,EN,1,3,3,1,1,-4,1, ,1, ,1, , , ,1, , , , , , ,4,4,4,5,3,4,5,1962,3,1,5,1,3,12,2,0.0606,0.0606,1,5,5114049,W Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,230,1,6/14/2019,R_3DviCLfzDEsAsRp,anonymous,EN,1,3,3,1,1,-10,1, ,1, ,1, , , , , , , , , ,1,-4,-7,-4,3,1,4,3,1983,3,3,4,1,3,7,2,0.7142,0.7142,1,5,5433821,W Lib Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,165,1,6/14/2019,R_2YssQwhjkd2GwH8,anonymous,EN,1,1,3,1,1,-4,1, , , ,1, ,1, , , , , , , ,1,5,4,3,4,4,3,4,1991,1,5,6,1,1,5,3,0.66,0.66,1,5,8446293,W Lib Male,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,332,1,6/14/2019,R_3hrujNdQnLX0btP,anonymous,EN,1,3,2,2,1,-7,1, ,1, ,1, , , ,1, ,1, ,1,1, ,-5,-7,-10,2,1,1,3,1959,1,3,2,1,1,12,1,0.0606,0.0606,1,5,2239275,W Lib Female,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,182,1,6/14/2019,R_4GELowcTIbTqoOB,anonymous,EN,1,1,2,1,1,-10, ,1,1,1, ,1,1, ,1, , , ,1,1, ,-3,-2,-3,3,1,3,2,2001,3,5,2,1,1,15,3,0.7837,0.7837,1,5,9117379,W Lib Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,143,1,6/14/2019,R_1oq1sgZ6HWHrkkX,anonymous,EN,1,3,2,2,1,5, , , , , , , ,1, , , , , , ,1,4,3,3,4,6,6,4,1996,2,5,9,2,3,7,2,0.7142,0.7142,4,5,164197,W Lib Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,345,1,6/14/2019,R_VWo3l18K6Vb2YXD,anonymous,EN,1,5,2,2,1,-10, , , , , ,1,1, , ,1, , ,1,1, ,-10,-10,-9,1,1,1,4,1985,2,5,4,1,2,12,2,0.0606,0.0606,1,5,1591949,W Con Female,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,102,1,6/14/2019,R_V1OZiCXJrMDAuGJ,anonymous,EN,1,3,3,2,1,1,1, , , ,1,1, , , , , , , , ,1,-6,-5,-2,3,4,2,5,1991,2,5,4,1,3,6,2,0.221,0.221,1,5,5349884,W Lib Female,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,221,1,6/14/2019,R_Ze3kimCGCbZB5mN,anonymous,EN,1,1,3,2,1,-4, , , ,1,1, , , , , , , , , ,1,-8,-6,-6,4,3,7,5,1978,2,5,7,2,1,7,2,0.7142,0.7142,1,5,3509297,W Lib Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,391,1,6/14/2019,R_2CTlRMGwXcQUL5W,anonymous,EN,1,2,3,1,2,-6, ,1, , , , , , , , , , ,1, , ,6,6,10,5,2,3,5,1984,3,5,5,2,1,7,3,0.7142,0.7142,1,5,6957547,AA Lib Male,W2,W2_Health_Control
